,CustomerID,Recency,Frequency,Monetary,Cluster
2604,15889.0,156,2,446.87,At-Risk
2605,15891.0,226,1,524.52,At-Risk
2606,15894.0,252,2,263.55,At-Risk
2607,15895.0,149,1,179.17,At-Risk
2608,15897.0,193,2,222.05,At-Risk
2609,15898.0,0,5,1388.88,Occasional
2610,15899.0,368,1,56.25,At-Risk
2611,15900.0,23,1,351.11,Occasional
2612,15901.0,16,3,363.88,Occasional
2613,15903.0,9,7,5126.76,Occasional
2614,15904.0,7,1,164.68,Occasional
2615,15906.0,19,7,1567.69,Occasional
2616,15907.0,3,3,967.45,Occasional
2617,15909.0,173,1,191.94,At-Risk
2618,15910.0,0,8,1232.18,Occasional
2619,15912.0,177,2,264.62,At-Risk
2620,15916.0,15,8,1528.09,Occasional
2621,15917.0,247,1,123.1,At-Risk
2622,15918.0,190,2,334.23,At-Risk
2623,15919.0,19,2,639.89,Occasional
2624,15920.0,153,4,167.5,At-Risk
2625,15921.0,172,1,336.03000000000003,At-Risk
2626,15922.0,372,1,369.5,At-Risk
2627,15923.0,372,1,127.08,At-Risk
2628,15925.0,193,1,207.15,At-Risk
2629,15930.0,66,1,426.63,Occasional
2630,15932.0,3,8,2495.87,Occasional
2631,15933.0,20,3,1107.46,Occasional
2632,15935.0,238,2,416.86,At-Risk
2633,15937.0,63,1,145.35,Occasional
2634,15938.0,111,5,404.58,Occasional
2635,15939.0,89,15,6115.01,Regular
2636,15940.0,310,1,35.8,At-Risk
2637,15942.0,133,1,337.44,Occasional
2638,15944.0,276,1,325.09999999999997,At-Risk
2639,15945.0,364,1,181.0,At-Risk
2640,15947.0,82,1,1708.24,Occasional
2641,15948.0,7,2,955.24,Occasional
2642,15949.0,16,2,364.71999999999997,Occasional
2643,15950.0,31,4,1765.51,Occasional
2644,15951.0,8,2,708.22,Occasional
2645,15952.0,33,4,806.57,Occasional
2646,15953.0,14,8,1659.3799999999999,Occasional
2647,15955.0,23,14,4416.26,Regular
2648,15957.0,31,1,428.89,Occasional
2649,15958.0,73,1,104.35,Occasional
2650,15963.0,19,2,470.76,Occasional
2651,15965.0,16,4,845.64,Occasional
2652,15967.0,22,2,418.83,Occasional
2653,15969.0,2,3,666.1,Occasional
2654,15970.0,303,1,314.09999999999997,At-Risk
2655,15971.0,17,12,4199.85,Regular
2656,15973.0,366,1,307.82,At-Risk
2657,15974.0,38,7,3442.15,Occasional
2658,15975.0,83,1,371.01,Occasional
2659,15976.0,164,2,430.94,At-Risk
2660,15977.0,16,2,1054.73,Occasional
2661,15978.0,76,1,1098.78,Occasional
2662,15980.0,88,3,2398.86,Occasional
2663,15981.0,24,8,3408.48,Occasional
2664,15983.0,21,4,1475.02,Occasional
2665,15984.0,2,10,2837.67,Occasional
2666,15985.0,122,2,1142.42,Occasional
2667,15986.0,29,1,168.12,Occasional
2668,15987.0,11,7,1451.28,Occasional
2669,15988.0,18,1,158.03,Occasional
2670,15990.0,43,2,792.11,Occasional
2671,15992.0,3,1,41.989999999999995,Occasional
2672,15993.0,8,7,2797.57,Occasional
2673,15994.0,54,1,427.07,Occasional
2674,15996.0,87,6,1060.68,Occasional
2675,15998.0,36,5,3089.97,Occasional
2676,16000.0,2,3,12393.7,Occasional
2677,16003.0,29,5,2735.37,Occasional
2678,16005.0,11,4,615.39,Occasional
2679,16006.0,210,1,101.4,At-Risk
2680,16007.0,47,4,1701.94,Occasional
2681,16008.0,23,3,478.78,Occasional
2682,16009.0,21,4,992.71,Occasional
2683,16010.0,245,3,407.5,At-Risk
2684,16011.0,7,16,3362.71,Regular
2685,16012.0,34,3,1415.29,Occasional
2686,16013.0,3,47,37130.6,Loyal
2687,16014.0,37,3,662.38,Occasional
2688,16015.0,3,3,705.39,Occasional
2689,16016.0,2,8,1508.76,Occasional
2690,16017.0,46,1,211.88,Occasional
2691,16018.0,38,2,408.9,Occasional
2692,16019.0,46,9,3786.24,Occasional
2693,16020.0,16,3,851.01,Occasional
2694,16022.0,259,1,628.28,At-Risk
2695,16023.0,45,3,719.81,Occasional
2696,16024.0,11,1,251.24,Occasional
2697,16025.0,29,1,439.65999999999997,Occasional
2698,16026.0,42,1,236.09,Occasional
2699,16027.0,91,6,934.62,Occasional
2700,16029.0,38,61,68370.09,Loyal
2701,16030.0,309,1,331.24,At-Risk
2702,16031.0,91,2,548.94,Occasional
2703,16033.0,5,20,8816.4,Regular
2704,16034.0,195,3,437.70000000000005,At-Risk
2705,16036.0,86,2,758.9200000000001,Occasional
2706,16037.0,269,3,855.02,At-Risk
2707,16038.0,7,3,471.78,Occasional
2708,16040.0,64,3,1313.55,Occasional
2709,16041.0,30,3,3166.4,Occasional
2710,16042.0,21,5,1197.27,Occasional
2711,16043.0,37,4,773.99,Occasional
2712,16045.0,119,4,1340.7,Occasional
2713,16048.0,372,2,256.44,At-Risk
2714,16049.0,39,3,1111.79,Occasional
2715,16050.0,173,1,137.9,At-Risk
2716,16052.0,53,1,362.06,Occasional
2717,16053.0,32,2,1511.95,Occasional
2718,16054.0,144,1,783.9,At-Risk
2719,16055.0,220,1,134.8,At-Risk
2720,16056.0,44,1,664.85,Occasional
2721,16057.0,15,7,2263.12,Occasional
2722,16059.0,65,6,1459.86,Occasional
2723,16062.0,9,4,1153.62,Occasional
2724,16063.0,259,1,335.32,At-Risk
2725,16065.0,364,1,372.09,At-Risk
2726,16066.0,16,5,1521.8700000000001,Occasional
2727,16070.0,21,2,852.15,Occasional
2728,16071.0,44,1,326.24,Occasional
2729,16072.0,287,1,584.3199999999999,At-Risk
2730,16073.0,296,1,122.4,At-Risk
2731,16076.0,2,10,2234.73,Occasional
2732,16078.0,283,1,79.2,At-Risk
2733,16079.0,16,3,1352.0,Occasional
2734,16080.0,81,2,217.16,Occasional
2735,16081.0,55,5,2806.9,Occasional
2736,16083.0,100,2,1317.62,Occasional
2737,16084.0,298,1,436.18,At-Risk
2738,16085.0,22,5,981.51,Occasional
2739,16086.0,58,5,1121.39,Occasional
2740,16091.0,154,2,315.06,At-Risk
2741,16092.0,114,3,817.86,Occasional
2742,16093.0,106,1,17.0,Occasional
2743,16094.0,11,4,1078.23,Occasional
2744,16096.0,263,1,320.62,At-Risk
2745,16097.0,239,1,185.04999999999998,At-Risk
2746,16098.0,87,7,2005.6299999999999,Occasional
2747,16099.0,49,3,731.9,Occasional
2748,16101.0,70,1,1290.7,Occasional
2749,16102.0,41,3,1842.1399999999999,Occasional
2750,16103.0,6,6,1429.64,Occasional
2751,16104.0,61,1,302.36,Occasional
2752,16105.0,248,1,336.96,At-Risk
2753,16106.0,65,1,108.38,Occasional
2754,16107.0,17,7,3204.16,Occasional
2755,16108.0,84,1,842.5,Occasional
2756,16109.0,218,2,611.88,At-Risk
2757,16110.0,44,3,1337.48,Occasional
2758,16112.0,142,4,195.74,Occasional
2759,16113.0,182,1,161.38,At-Risk
2760,16114.0,170,1,135.75,At-Risk
2761,16115.0,9,8,1667.97,Occasional
2762,16116.0,211,1,612.78,At-Risk
2763,16117.0,189,1,232.21,At-Risk
2764,16119.0,7,2,423.36,Occasional
2765,16120.0,58,4,1309.14,Occasional
2766,16121.0,56,2,867.11,Occasional
2767,16122.0,72,4,684.42,Occasional
2768,16123.0,51,1,307.78,Occasional
2769,16124.0,316,1,249.0,At-Risk
2770,16125.0,366,1,289.35,At-Risk
2771,16126.0,28,4,6287.77,Occasional
2772,16127.0,38,1,656.25,Occasional
2773,16128.0,17,5,1880.22,Occasional
2774,16131.0,51,6,3506.54,Occasional
2775,16133.0,3,33,14589.039999999999,Regular
2776,16134.0,21,2,618.09,Occasional
2777,16135.0,262,1,517.55,At-Risk
2778,16136.0,59,3,709.38,Occasional
2779,16139.0,18,3,635.41,Occasional
2780,16140.0,65,2,725.18,Occasional
2781,16141.0,87,1,620.4,Occasional
2782,16142.0,249,1,535.34,At-Risk
2783,16143.0,2,6,2424.94,Occasional
2784,16144.0,246,1,175.2,At-Risk
2785,16145.0,8,11,3799.49,Regular
2786,16146.0,156,3,734.13,At-Risk
2787,16147.0,133,1,375.0,Occasional
2788,16148.0,295,1,76.32,At-Risk
2789,16149.0,4,2,280.52,Occasional
2790,16150.0,42,5,2053.02,Occasional
2791,16152.0,268,1,1829.04,At-Risk
2792,16153.0,49,5,1824.23,Occasional
2793,16156.0,8,9,3122.04,Occasional
2794,16157.0,15,3,656.6899999999999,Occasional
2795,16159.0,281,1,348.2,At-Risk
2796,16160.0,64,2,1025.44,Occasional
2797,16161.0,1,19,5575.56,Regular
2798,16162.0,251,1,37.4,At-Risk
2799,16163.0,231,2,856.6,At-Risk
2800,16164.0,16,3,822.48,Occasional
2801,16168.0,10,27,3787.6,Regular
2802,16169.0,7,4,1822.97,Occasional
2803,16170.0,50,6,1885.05,Occasional
2804,16171.0,58,1,73.19999999999999,Occasional
2805,16172.0,94,5,1140.21,Occasional
2806,16173.0,15,6,1418.32,Occasional
2807,16174.0,125,3,1009.55,Occasional
2808,16175.0,93,4,1037.59,Occasional
2809,16177.0,49,1,331.95,Occasional
2810,16178.0,137,1,197.89999999999998,Occasional
2811,16179.0,60,1,215.83,Occasional
2812,16180.0,99,8,10254.18,Occasional
2813,16181.0,72,1,305.53999999999996,Occasional
2814,16182.0,71,4,6617.65,Occasional
2815,16183.0,66,1,338.71000000000004,Occasional
2816,16184.0,63,6,1158.79,Occasional
2817,16185.0,16,2,529.41,Occasional
2818,16186.0,22,12,4006.94,Regular
2819,16187.0,31,15,6911.44,Regular
2820,16188.0,44,4,981.86,Occasional
2821,16189.0,15,2,215.48,Occasional
2822,16190.0,39,1,215.07999999999998,Occasional
2823,16191.0,2,13,5180.5199999999995,Regular
2824,16193.0,236,1,314.45,At-Risk
2825,16198.0,74,1,400.68,Occasional
2826,16200.0,3,2,1080.6200000000001,Occasional
2827,16201.0,2,4,1863.47,Occasional
2828,16202.0,360,1,365.27,At-Risk
2829,16203.0,58,4,592.9,Occasional
2830,16204.0,22,1,405.71,Occasional
2831,16205.0,30,4,761.38,Occasional
2832,16206.0,54,4,537.06,Occasional
2833,16207.0,24,1,394.38,Occasional
2834,16208.0,44,2,664.26,Occasional
2835,16209.0,88,5,2262.62,Occasional
2836,16210.0,1,18,21086.3,Regular
2837,16211.0,88,1,547.02,Occasional
2838,16212.0,18,2,690.34,Occasional
2839,16213.0,78,1,159.0,Occasional
2840,16214.0,170,3,1062.75,At-Risk
2841,16215.0,80,1,242.35,Occasional
2842,16216.0,266,1,914.93,At-Risk
2843,16217.0,234,2,304.25,At-Risk
2844,16218.0,29,7,3084.68,Occasional
2845,16221.0,36,3,864.86,Occasional
2846,16222.0,317,1,846.72,At-Risk
2847,16224.0,56,4,1295.3,Occasional
2848,16225.0,44,5,1096.32,Occasional
2849,16226.0,202,3,255.12,At-Risk
2850,16227.0,224,1,314.22,At-Risk
2851,16229.0,86,2,1010.6,Occasional
2852,16230.0,189,2,542.03,At-Risk
2853,16232.0,43,4,990.88,Occasional
2854,16233.0,70,3,536.68,Occasional
2855,16235.0,40,5,867.31,Occasional
2856,16236.0,77,1,432.2,Occasional
2857,16239.0,56,2,414.2,Occasional
2858,16240.0,23,2,3718.8,Occasional
2859,16241.0,9,13,2607.87,Regular
2860,16242.0,7,7,3603.21,Occasional
2861,16243.0,33,2,409.1,Occasional
2862,16244.0,211,2,1522.75,At-Risk
2863,16245.0,23,3,1413.66,Occasional
2864,16247.0,169,1,114.56,At-Risk
2865,16248.0,61,1,152.94,Occasional
2866,16249.0,52,5,1800.07,Occasional
2867,16250.0,260,2,389.44,At-Risk
2868,16253.0,66,2,3683.86,Occasional
2869,16255.0,16,8,2619.91,Occasional
2870,16256.0,266,1,752.4300000000001,At-Risk
2871,16257.0,176,1,46.95,At-Risk
2872,16258.0,44,5,5203.51,Occasional
2873,16260.0,50,1,1035.45,Occasional
2874,16261.0,16,4,746.83,Occasional
2875,16265.0,8,9,5447.0,Occasional
2876,16266.0,73,7,861.89,Occasional
2877,16268.0,70,2,667.65,Occasional
2878,16270.0,352,1,1141.24,At-Risk
2879,16271.0,2,5,1429.24,Occasional
2880,16272.0,116,1,411.7,Occasional
2881,16274.0,372,1,357.95,At-Risk
2882,16275.0,196,1,559.87,At-Risk
2883,16276.0,176,1,810.5999999999999,At-Risk
2884,16278.0,99,1,566.38,Occasional
2885,16279.0,20,3,1509.58,Occasional
2886,16281.0,71,1,2062.06,Occasional
2887,16282.0,339,1,168.3,At-Risk
2888,16283.0,5,5,1570.81,Occasional
2889,16284.0,30,2,823.97,Occasional
2890,16287.0,169,1,142.5,At-Risk
2891,16292.0,121,1,302.25,Occasional
2892,16293.0,21,10,2248.99,Occasional
2893,16295.0,9,4,1328.55,Occasional
2894,16297.0,268,1,301.9,At-Risk
2895,16298.0,22,3,598.2,Occasional
2896,16302.0,126,1,233.22,Occasional
2897,16303.0,25,3,5360.63,Occasional
2898,16305.0,138,1,361.22,Occasional
2899,16306.0,213,6,632.27,At-Risk
2900,16308.0,260,1,320.0,At-Risk
2901,16309.0,105,2,706.5699999999999,Occasional
2902,16311.0,17,2,616.26,Occasional
2903,16313.0,2,2,274.15,Occasional
2904,16315.0,330,1,226.37,At-Risk
2905,16316.0,63,8,2938.91,Occasional
2906,16317.0,119,3,1341.65,Occasional
2907,16318.0,34,1,328.15,Occasional
2908,16319.0,217,1,404.40000000000003,At-Risk
2909,16320.0,171,2,1038.46,At-Risk
2910,16321.0,71,5,373.65,Occasional
2911,16322.0,0,2,326.75,Occasional
2912,16323.0,195,1,207.5,At-Risk
2913,16324.0,127,3,428.68,Occasional
2914,16325.0,46,3,594.24,Occasional
2915,16326.0,5,14,3110.96,Regular
2916,16327.0,13,6,3844.22,Occasional
2917,16330.0,17,3,251.91,Occasional
2918,16332.0,27,7,1593.2,Occasional
2919,16333.0,7,22,23856.48,Regular
2920,16337.0,36,1,151.05,Occasional
2921,16338.0,156,1,214.8,At-Risk
2922,16339.0,283,1,109.95,At-Risk
2923,16340.0,106,1,549.07,Occasional
2924,16341.0,24,4,1971.87,Occasional
2925,16342.0,74,4,322.41,Occasional
2926,16343.0,15,2,370.48,Occasional
2927,16344.0,157,1,101.10000000000001,At-Risk
2928,16345.0,43,1,575.41,Occasional
2929,16347.0,10,2,887.65,Occasional
2930,16348.0,31,7,1469.45,Occasional
2931,16349.0,290,1,53.5,At-Risk
2932,16350.0,20,4,1116.47,Occasional
2933,16351.0,332,1,153.9,At-Risk
2934,16352.0,17,2,494.44,Occasional
2935,16353.0,3,23,6675.71,Regular
2936,16354.0,62,2,395.8,Occasional
2937,16356.0,197,3,211.77,At-Risk
2938,16357.0,32,3,658.88,Occasional
2939,16358.0,0,4,2027.5,Occasional
2940,16359.0,6,9,1750.92,Occasional
2941,16360.0,4,6,3512.53,Occasional
2942,16361.0,9,4,896.66,Occasional
2943,16362.0,31,5,734.77,Occasional
2944,16363.0,52,1,109.36,Occasional
2945,16364.0,11,2,707.04,Occasional
2946,16365.0,17,9,1540.42,Occasional
2947,16366.0,18,1,327.3,Occasional
2948,16367.0,36,2,804.49,Occasional
2949,16368.0,1,2,497.43,Occasional
2950,16369.0,17,3,1553.66,Occasional
2951,16370.0,81,4,1320.56,Occasional
2952,16372.0,32,2,367.93,Occasional
2953,16374.0,65,2,473.03,Occasional
2954,16376.0,8,2,987.01,Occasional
2955,16377.0,266,1,676.2,At-Risk
2956,16378.0,246,3,362.95,At-Risk
2957,16379.0,3,4,2157.4,Occasional
2958,16380.0,60,1,1780.59,Occasional
2959,16383.0,74,2,668.36,Occasional
2960,16384.0,89,2,584.5,Occasional
2961,16385.0,59,3,555.89,Occasional
2962,16386.0,28,2,317.2,Occasional
2963,16387.0,322,1,94.36,At-Risk
2964,16389.0,52,4,1382.07,Occasional
2965,16392.0,269,1,221.19,At-Risk
2966,16393.0,1,13,3046.21,Regular
2967,16394.0,56,5,1555.34,Occasional
2968,16395.0,60,5,1486.8999999999999,Occasional
2969,16398.0,153,2,1705.8,At-Risk
2970,16399.0,18,2,408.57,Occasional
2971,16400.0,94,1,303.93,Occasional
2972,16401.0,0,12,4098.32,Regular
2973,16402.0,264,2,299.6,At-Risk
2974,16403.0,311,1,177.5,At-Risk
2975,16404.0,69,1,443.05,Occasional
2976,16405.0,301,2,167.25,At-Risk
2977,16406.0,18,1,163.07,Occasional
2978,16407.0,12,10,2126.93,Occasional
2979,16409.0,35,5,2028.88,Occasional
2980,16411.0,18,2,214.65,Occasional
2981,16412.0,53,1,151.83,Occasional
2982,16413.0,56,1,262.2,Occasional
2983,16414.0,21,2,126.25,Occasional
2984,16415.0,43,1,210.35,Occasional
2985,16416.0,26,3,1051.4,Occasional
2986,16418.0,44,3,675.27,Occasional
2987,16419.0,112,6,972.23,Occasional
2988,16422.0,16,51,34684.4,Loyal
2989,16423.0,24,1,346.12,Occasional
2990,16424.0,190,1,133.56,At-Risk
2991,16425.0,301,1,302.7,At-Risk
2992,16426.0,1,10,1908.25,Occasional
2993,16427.0,262,2,241.06,At-Risk
2994,16429.0,105,1,284.55,Occasional
2995,16430.0,56,1,300.85,Occasional
2996,16431.0,212,3,642.81,At-Risk
2997,16432.0,63,1,287.40000000000003,Occasional
2998,16433.0,27,1,184.26,Occasional
2999,16434.0,28,7,1522.25,Occasional
3000,16438.0,5,5,798.35,Occasional
3001,16440.0,7,5,3640.67,Occasional
3002,16441.0,66,2,381.2,Occasional
3003,16442.0,1,3,616.79,Occasional
3004,16444.0,45,4,654.67,Occasional
3005,16445.0,33,1,230.51,Occasional
3006,16446.0,205,1,2.9,At-Risk
3007,16447.0,135,1,259.01,Occasional
3008,16448.0,197,1,188.89,At-Risk
3009,16449.0,197,2,707.69,At-Risk
3010,16450.0,149,1,311.92,At-Risk
3011,16451.0,87,1,266.96999999999997,Occasional
3012,16454.0,44,2,6.9,Occasional
3013,16455.0,63,7,1841.18,Occasional
3014,16456.0,98,5,2158.37,Occasional
3015,16457.0,217,1,208.36,At-Risk
3016,16458.0,2,18,3482.7400000000002,Regular
3017,16460.0,27,3,814.72,Occasional
3018,16461.0,177,1,151.42,At-Risk
3019,16462.0,73,3,136.0,Occasional
3020,16463.0,20,4,1422.4,Occasional
3021,16464.0,19,3,1314.68,Occasional
3022,16466.0,33,7,1603.46,Occasional
3023,16468.0,73,1,74.9,Occasional
3024,16469.0,23,4,650.43,Occasional
3025,16470.0,51,4,762.39,Occasional
3026,16471.0,274,1,223.95,At-Risk
3027,16473.0,164,3,316.11,At-Risk
3028,16474.0,6,7,1871.5,Occasional
3029,16475.0,87,4,544.3,Occasional
3030,16477.0,63,7,2494.46,Occasional
3031,16478.0,24,3,331.0,Occasional
3032,16479.0,9,2,300.83,Occasional
3033,16480.0,75,1,769.29,Occasional
3034,16482.0,15,1,220.62,Occasional
3035,16483.0,191,1,139.35,At-Risk
3036,16484.0,173,2,404.3,At-Risk
3037,16485.0,76,1,363.65,Occasional
3038,16488.0,32,3,498.8,Occasional
3039,16491.0,46,1,731.5,Occasional
3040,16493.0,79,4,1351.6299999999999,Occasional
3041,16494.0,296,1,826.53,At-Risk
3042,16495.0,2,3,684.41,Occasional
3043,16496.0,8,3,1599.52,Occasional
3044,16497.0,49,6,2965.69,Occasional
3045,16498.0,160,2,100.97,At-Risk
3046,16499.0,359,2,365.45,At-Risk
3047,16500.0,4,6,400.86,Occasional
3048,16503.0,106,4,1431.93,Occasional
3049,16504.0,24,1,484.38,Occasional
3050,16505.0,31,1,777.5999999999999,Occasional
3051,16506.0,19,2,90.3,Occasional
3052,16509.0,296,1,363.7,At-Risk
3053,16510.0,371,1,248.1,At-Risk
3054,16511.0,21,3,950.26,Occasional
3055,16513.0,4,4,874.59,Occasional
3056,16515.0,51,5,1627.13,Occasional
3057,16516.0,29,1,101.69999999999999,Occasional
3058,16517.0,276,1,162.70000000000002,At-Risk
3059,16518.0,60,2,484.32,Occasional
3060,16519.0,24,2,215.07999999999998,Occasional
3061,16520.0,185,3,1046.57,At-Risk
3062,16523.0,1,21,9418.47,Regular
3063,16525.0,1,26,13027.45,Regular
3064,16526.0,171,1,290.36,At-Risk
3065,16527.0,80,1,228.06,Occasional
3066,16528.0,3,1,244.41,Occasional
3067,16529.0,189,1,455.25,At-Risk
3068,16531.0,21,7,1244.59,Occasional
3069,16532.0,17,3,6748.8,Occasional
3070,16533.0,18,3,1095.56,Occasional
3071,16535.0,4,1,593.75,Occasional
3072,16536.0,109,1,548.97,Occasional
3073,16539.0,2,4,1388.81,Occasional
3074,16542.0,53,1,119.62,Occasional
3075,16545.0,164,1,339.3,At-Risk
3076,16546.0,290,2,787.15,At-Risk
3077,16549.0,9,10,4154.64,Occasional
3078,16550.0,108,5,2298.97,Occasional
3079,16551.0,95,3,922.12,Occasional
3080,16552.0,242,2,379.73,At-Risk
3081,16553.0,162,12,5719.82,Regular
3082,16554.0,41,3,837.1,Occasional
3083,16555.0,34,2,285.89,Occasional
3084,16556.0,66,7,3313.79,Occasional
3085,16557.0,23,2,281.85,Occasional
3086,16558.0,0,20,8338.49,Regular
3087,16560.0,26,2,841.41,Occasional
3088,16561.0,5,2,511.12,Occasional
3089,16563.0,53,1,1077.74,Occasional
3090,16565.0,363,1,173.7,At-Risk
3091,16566.0,14,5,614.66,Occasional
3092,16567.0,193,2,865.6,At-Risk
3093,16569.0,2,1,124.2,Occasional
3094,16570.0,14,10,3738.4,Occasional
3095,16571.0,26,3,1421.69,Occasional
3096,16572.0,126,3,1009.6,Occasional
3097,16573.0,84,2,663.61,Occasional
3098,16574.0,70,1,451.44,Occasional
3099,16581.0,182,1,105.84,At-Risk
3100,16582.0,112,1,313.62,Occasional
3101,16583.0,373,1,233.45,At-Risk
3102,16584.0,79,2,936.08,Occasional
3103,16586.0,248,1,463.95,At-Risk
3104,16587.0,231,1,225.15,At-Risk
3105,16589.0,70,3,459.24,Occasional
3106,16591.0,68,1,213.5,Occasional
3107,16592.0,3,16,4113.68,Regular
3108,16593.0,50,3,330.03,Occasional
3109,16594.0,74,1,181.09,Occasional
3110,16595.0,60,1,360.16,Occasional
3111,16596.0,15,2,250.15,Occasional
3112,16597.0,3,1,90.03999999999999,Occasional
3113,16598.0,285,1,145.05,At-Risk
3114,16600.0,3,6,813.52,Occasional
3115,16601.0,40,1,244.8,Occasional
3116,16602.0,35,1,528.08,Occasional
3117,16603.0,74,2,482.46999999999997,Occasional
3118,16607.0,17,14,3347.71,Regular
3119,16609.0,14,7,5493.46,Occasional
3120,16610.0,218,1,75.66,At-Risk
3121,16611.0,185,1,129.49,At-Risk
3122,16612.0,32,4,1187.66,Occasional
3123,16613.0,69,1,618.59,Occasional
3124,16614.0,182,1,506.19,At-Risk
3125,16616.0,14,2,500.42,Occasional
3126,16617.0,235,1,151.85,At-Risk
3127,16618.0,30,5,2647.59,Occasional
3128,16619.0,263,1,226.21,At-Risk
3129,16620.0,3,2,178.96,Occasional
3130,16621.0,51,4,813.48,Occasional
3131,16623.0,245,1,129.45,At-Risk
3132,16624.0,80,2,810.57,Occasional
3133,16625.0,274,1,333.08,At-Risk
3134,16626.0,0,17,4413.1,Regular
3135,16627.0,78,1,322.8,Occasional
3136,16628.0,29,5,2188.05,Occasional
3137,16629.0,73,2,417.73,Occasional
3138,16633.0,16,6,2883.1,Occasional
3139,16634.0,222,2,217.9,At-Risk
3140,16637.0,31,4,1154.47,Occasional
3141,16638.0,22,10,1680.72,Occasional
3142,16639.0,30,3,1257.51,Occasional
3143,16641.0,105,1,231.1,Occasional
3144,16642.0,4,2,688.33,Occasional
3145,16643.0,245,1,487.51,At-Risk
3146,16644.0,177,2,833.78,At-Risk
3147,16647.0,169,2,214.06,At-Risk
3148,16648.0,42,1,290.66,Occasional
3149,16650.0,71,1,518.42,Occasional
3150,16652.0,58,7,6773.97,Occasional
3151,16653.0,15,2,1212.66,Occasional
3152,16654.0,140,4,601.27,Occasional
3153,16655.0,17,6,3794.52,Occasional
3154,16656.0,21,15,8625.8,Regular
3155,16657.0,9,4,933.62,Occasional
3156,16658.0,367,1,123.24,At-Risk
3157,16659.0,188,1,39.12,At-Risk
3158,16660.0,15,4,1267.65,Occasional
3159,16665.0,361,1,135.4,At-Risk
3160,16666.0,18,1,118.98,Occasional
3161,16667.0,67,2,570.13,Occasional
3162,16668.0,14,6,306.72,Occasional
3163,16669.0,23,3,1374.87,Occasional
3164,16670.0,16,11,4095.9,Regular
3165,16671.0,27,3,1692.27,Occasional
3166,16672.0,1,20,8134.94,Regular
3167,16674.0,54,2,319.61,Occasional
3168,16676.0,33,4,1592.12,Occasional
3169,16678.0,2,12,3109.99,Regular
3170,16679.0,365,1,129.75,At-Risk
3171,16680.0,42,1,183.7,Occasional
3172,16681.0,72,6,1770.34,Occasional
3173,16682.0,4,5,1028.0,Occasional
3174,16684.0,3,28,66653.56,Loyal
3175,16685.0,60,2,324.24,Occasional
3176,16686.0,46,7,3062.83,Occasional
3177,16688.0,0,4,1260.8600000000001,Occasional
3178,16689.0,75,2,422.6,Occasional
3179,16690.0,71,2,225.58,Occasional
3180,16692.0,255,2,1276.0,At-Risk
3181,16693.0,68,2,482.01,Occasional
3182,16696.0,134,4,657.9,Occasional
3183,16697.0,240,1,112.75,At-Risk
3184,16698.0,226,2,1998.0,At-Risk
3185,16700.0,8,13,5076.55,Regular
3186,16701.0,8,13,5398.3,Regular
3187,16705.0,0,20,14034.99,Regular
3188,16706.0,36,3,531.35,Occasional
3189,16708.0,45,1,656.63,Occasional
3190,16709.0,84,5,3029.87,Occasional
3191,16710.0,18,10,2483.04,Occasional
3192,16711.0,2,5,1651.03,Occasional
3193,16712.0,8,11,3645.43,Regular
3194,16713.0,18,15,6923.13,Regular
3195,16714.0,218,3,1161.53,At-Risk
3196,16715.0,77,1,301.71999999999997,Occasional
3197,16716.0,266,2,901.2,At-Risk
3198,16717.0,23,6,3858.38,Occasional
3199,16718.0,368,1,623.75,At-Risk
3200,16719.0,14,7,1790.42,Occasional
3201,16720.0,25,1,155.24,Occasional
3202,16721.0,261,1,292.47,At-Risk
3203,16722.0,16,13,4730.81,Regular
3204,16723.0,90,2,589.15,Occasional
3205,16725.0,301,7,781.02,At-Risk
3206,16726.0,25,5,1382.02,Occasional
3207,16727.0,363,1,272.82,At-Risk
3208,16728.0,45,4,1054.67,Occasional
3209,16729.0,37,21,7239.92,Regular
3210,16730.0,51,3,743.11,Occasional
3211,16732.0,31,1,603.75,Occasional
3212,16734.0,51,3,650.51,Occasional
3213,16735.0,78,5,2300.56,Occasional
3214,16737.0,52,1,417.6,Occasional
3215,16738.0,297,1,3.75,At-Risk
3216,16739.0,176,1,323.0,At-Risk
3217,16742.0,46,1,464.9,Occasional
3218,16743.0,28,7,2238.09,Occasional
3219,16744.0,10,7,1304.76,Occasional
3220,16745.0,86,17,7194.3,Regular
3221,16746.0,4,18,6697.66,Regular
3222,16747.0,37,2,836.06,Occasional
3223,16748.0,17,5,1515.9,Occasional
3224,16750.0,44,5,623.9300000000001,Occasional
3225,16751.0,30,1,1764.72,Occasional
3226,16752.0,372,1,207.5,At-Risk
3227,16753.0,57,1,223.92000000000002,Occasional
3228,16754.0,371,1,1484.0,At-Risk
3229,16755.0,113,3,1496.83,Occasional
3230,16756.0,214,1,239.4,At-Risk
3231,16757.0,318,1,106.83,At-Risk
3232,16758.0,64,1,369.34,Occasional
3233,16759.0,7,3,789.79,Occasional
3234,16761.0,96,1,316.62,Occasional
3235,16762.0,19,3,1501.3799999999999,Occasional
3236,16763.0,198,1,611.85,At-Risk
3237,16764.0,3,13,2799.25,Regular
3238,16765.0,293,1,34.0,At-Risk
3239,16766.0,272,2,1145.6,At-Risk
3240,16767.0,30,11,5580.6,Regular
3241,16768.0,47,3,478.09000000000003,Occasional
3242,16769.0,259,1,380.39,At-Risk
3243,16770.0,57,5,770.1,Occasional
